Likes,Dislikes,Views,Comments,Title,Category_id,Date,Tags
2515,224,532080,413,Kane hết tịt ngòi + Sterling vẫn nổ súng = Anh tiễn Đức về nước | HIGHLIGHTS | EURO 2020,Sports,2021-06-29T18:01:04Z,"['Tỉ số trận đấu', 'dự đoán tỉ số', 'tỉ lệ cược', 'Highlights euro 2020', 'Euro 2020', 'Highlights', 'uefa euro 2020', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'bàn thắng Anh', 'đức', 'Highlights anh vs đức', 'Highlights anh', 'đội tuyển anh', 'đội tuyển đức', 'tam sư', 'đội bóng tam sư', 'anh – đức', 'anh đức', 'Kane', 'Sterling', 'Harry Kane', 'Harry Maguire']"
198,11,34611,51,"VÀOOOO! ""SAO TỊT"" HARRY KANE VỤT SÁNG, 2-0 CHO ĐT ANH | EURO 2020",Sports,2021-06-29T17:50:40Z,"['Tỉ số trận đấu', 'dự đoán tỉ số', 'tỉ lệ cược', 'Highlights euro 2020', 'Euro 2020', 'Highlights', 'uefa euro 2020', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'bàn thắng Anh', 'đức', 'Highlights anh vs đức', 'Highlights anh', 'đội tuyển anh', 'đội tuyển đức', 'tam sư', 'đội bóng tam sư', 'anh – đức', 'anh đức']"
205,10,30029,49,"VÀOOOO! SHAW KIẾN TẠO, STERLING MỞ TỶ SỐ 1-0 CHO ĐT ANH | EURO 2020",Sports,2021-06-29T17:40:39Z,"['Tỉ số trận đấu', 'dự đoán tỉ số', 'tỉ lệ cược', 'Highlights euro 2020', 'Euro 2020', 'Highlights', 'uefa euro 2020', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'bàn thắng Anh', 'đức', 'Highlights anh vs đức', 'Highlights anh', 'đội tuyển anh', 'đội tuyển đức', 'tam sư', 'đội bóng tam sư', 'anh – đức', 'anh đức']"
496,25,84850,0,Nguy hiểm người dân rời bỏ khu tái định cư về nơi ở cũ | VTV24,News & Politics,2021-06-29T16:22:43Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
554,23,60433,0,Sao nữ trên 70 tuổi - trào lưu mới nổi ở Hàn Quốc | VTV24,News & Politics,2021-06-29T16:22:38Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
166,7,18117,0,Thi cử trong mùa dịch | VTV24,News & Politics,2021-06-29T16:22:33Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
475,14,56164,0,Sàn Hitoption - vỡ mộng làm giàu của người tham gia| VTV24,News & Politics,2021-06-29T16:22:10Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
2955,110,420417,0,Biến chủng Delta đe doạ thế giới | VTV24,News & Politics,2021-06-29T16:21:12Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
153,7,33386,0,Khi con tàu du lịch không thể ra khơi | VTV24,News & Politics,2021-06-29T16:19:20Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
1120,157,315568,49,ANH vs ĐỨC | VÒNG 1/8 | BÌNH LUẬN TRƯỚC TRẬN | EURO 2020,Sports,2021-06-29T15:53:04Z,"['Tỉ số trận đấu', 'dự đoán tỉ số', 'tỉ lệ cược', 'Highlights euro 2020', 'Euro 2020', 'Highlights', 'uefa euro 2020', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'bàn thắng', 'soi kèo anh - đức', 'Nhận định Anh vs Đức', 'Nhận định EURO 2020', 'tỉ lệ cược trận anh đức']"
718,64,144625,208,Mo Chắng dự đoán trận Anh vs Đức | Vòng 1/8 | EURO 2020,Pets & Animals,2021-06-29T12:09:28Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'dự đoán EURO', 'RÙA thỏ', 'thỏ rùa', 'mo chắng', 'dự đoán trận Anh Đức', 'ANh vs Đức', 'Đức vs Anh']"
685,25,102334,113,Con số đáng chú ý sau trận thua của ĐT Pháp | EURO 2020,Sports,2021-06-29T11:30:07Z,"['Tỉ số trận đấu', 'dự đoán tỉ số', 'tỉ lệ cược', 'Highlights euro 2020', 'Euro 2020', 'Highlights', 'uefa euro 2020', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'bàn thắng', 'Pháp', 'con số thống kê']"
206,11,16574,24,Sergio Busquets - Ngôi sao sáng nhất trong chiến thắng của ĐT Tây Ban Nha | EURO 2020,Sports,2021-06-29T11:03:33Z,"['Tỉ số trận đấu', 'dự đoán tỉ số', 'tỉ lệ cược', 'Highlights euro 2020', 'Euro 2020', 'Highlights', 'uefa euro 2020', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'bàn thắng', 'tây ban nha', 'Sergio Busquets']"
1725,86,137285,0,"Tiki, Lazada, Shopee, Sendo,... sẽ bị quản chặt hơn? | VTV24",News & Politics,2021-06-29T10:00:19Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
450,40,116775,145,"Nhận định trận đấu Anh vs Đức: Cuộc ""phục thù"" ở Wembley | EURO 2020",Sports,2021-06-29T06:00:19Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'tin tức trong ngày', 'Tỉ số trận đấu', 'dự đoán tỉ số', 'tỉ lệ cược', 'Highlights euro 2020', 'Euro 2020', 'Highlights', 'uefa euro 2020', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'bàn thắng', 'anh vs đức', 'anh đức', 'Anh - đức', 'tam sư', 'cỗ xe tăng đức', 'soi kèo anh vs đức', 'soi kèo anh đức']"
1090,79,231609,0,Việt Nam phê duyệt khẩn cấp vaccine Moderna | VTV24,News & Politics,2021-06-29T05:34:44Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
754,73,195537,0,Tiêu điểm: Thuốc đặc trị COVID-19: Cuộc đua còn bỏ ngỏ  | VTV24,News & Politics,2021-06-29T05:33:51Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
729,21,90275,96,Nhìn lại bất ngờ lớn nhất VCK EURO 2020 - Đương kim vô địch thế giới bị loại,Sports,2021-06-29T05:00:07Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'phap thụy sĩ euro', 'dự đoán', 'vào', 'MBAPPE', 'HIGHLIGHTS', 'trắng tay', 'rời giải', 'Pháp thua thụy sĩ', 'pháp thua']"
164,7,16283,12,Khoảnh khắc ấn tượng trong cuộc so tài kịch tính giữa Tây Ban Nha và Croatia | EURO 2020,Sports,2021-06-29T04:23:04Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
269,8,23847,0,Bản chất sàn Hitoption – vỡ mộng làm giàu của những người tham gia | VTV24,News & Politics,2021-06-29T04:00:11Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
1772,78,267264,0,"Vay 10 triệu, trả hơn 1 tỷ đồng nhưng... nợ vẫn hoàn nợ | VTV24",News & Politics,2021-06-29T02:20:03Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
1781,283,647993,168,FULL TRẬN | PHÁP vs THỤY SĨ: Tiếng gà gáy thua tiếng đồng hồ | EURO 2020,Sports,2021-06-29T01:30:10Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'thụy sĩ phap euro', 'phap thụy sĩ euro', 'full trận', 'tiếng gà gáy', 'tiếng đồng hồ']"
409,78,205506,41,Mãn nhãn với 8 bàn thắng trên sân Parken | FULL TRẬN | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T23:00:11Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
5093,681,1596281,940,FULL LOẠT SÚT PENALTY GIỮA ĐT PHÁP VÀ THỤY SĨ - Buồn của Mbappe | EURO 2020,Sports,2021-06-28T22:10:43Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'phap thụy sĩ euro', 'dự đoán', 'vào', 'MBAPPE', 'HIGHLIGHTS', 'trắng tay', 'rời giải', 'Pháp thua thụy sĩ', 'pháp thua', 'FULL LOẠT SÚT PENALTY', 'SÚT PENALTY', 'penalty pháp và thụy sĩ', 'mbappe sút trượt penalty']"
9142,788,1874417,2164,"MBAPPE ""trắng tay"" rời giải | HIGHLIGHTS | PHÁP vs THỤY SĨ | EURO 2020",Sports,2021-06-28T22:00:42Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'phap thụy sĩ euro', 'dự đoán', 'vào', 'MBAPPE', 'HIGHLIGHTS', 'trắng tay', 'rời giải', 'Pháp thua thụy sĩ', 'pháp thua']"
292,33,83037,127,"POGBA làm mất bóng, GAVRANOVIC tận dụng cơ hội quân bình tỷ số cho Thụy Sĩ | EURO 2020",Sports,2021-06-28T20:55:53Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'thụy sĩ phap euro', 'phap thụy sĩ euro', 'bình luận trước trận', 'dự đoán', 'POGBA', 'làm mất bóng', 'GAVRANOVIC', 'quân bình tỷ số', 'bàn thắng', 'vào']"
59,10,15749,11,VÀOOOO! Seferovic lại đánh đầu rút ngắn tỉ số 2 - 3 cho Thụy Sĩ | BÀN THẮNG | EURO 2020,Sports,2021-06-28T20:45:53Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'thụy sĩ phap euro', 'phap thụy sĩ euro', 'bình luận trước trận', 'dự đoán', 'Seferovic', 'bàn thắng', 'Lloris', 'đánh đầu']"
576,22,93544,155,VÀOOOO! SIÊU PHẨM MANG TÊN PAUL POGBA | EURO 2020,Sports,2021-06-28T20:38:16Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'thụy sĩ phap euro', 'phap thụy sĩ euro', 'bình luận trước trận', 'dự đoán', 'Benzema', 'BÀN THẮNG', 'gỡ hòa', 'SIÊU PHẨM', 'PAUL POGBA']"
89,12,24189,19,VÀOOOOO!!! Lại là Benzema di chuyển hợp lý nâng tỉ số lên 2-1 | BÀN THẮNG  | EURO 2020,Sports,2021-06-28T20:24:58Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'thụy sĩ phap euro', 'phap thụy sĩ euro', 'bình luận trước trận', 'dự đoán', 'Benzema', 'BÀN THẮNG', 'gỡ hòa']"
72,6,20226,11,Benzema xử lý đẳng cấp gỡ hòa 1 - 1 cho Pháp | BÀN THẮNG | EURO 2020,Sports,2021-06-28T20:20:41Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'thụy sĩ phap euro', 'phap thụy sĩ euro', 'bình luận trước trận', 'dự đoán', 'Benzema', 'BÀN THẮNG', 'gỡ hòa']"
161,18,34825,47,VÀOOO Seferovic đánh đầu chính xác như đồng hồ Thụy Sĩ tung tưới Lloris | BÀN THẮNG | EURO 2020,Sports,2021-06-28T19:23:28Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'thụy sĩ phap euro', 'phap thụy sĩ euro', 'bình luận trước trận', 'dự đoán', 'Seferovic', 'bàn thắng', 'Lloris']"
167,32,63597,20,PHÁP vs THỤY SĨ | VÒNG 1/8 | BÌNH LUẬN TRƯỚC TRẬN | EURO 2020,Sports,2021-06-28T18:53:53Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'pháp', 'thụy sĩ', 'thụy sĩ vs pháp', 'pháp thụy sĩ', 'thụy sĩ phap euro', 'phap thụy sĩ euro', 'bình luận trước trận', 'dự đoán']"
2328,186,528438,241,8 bàn thắng trên sân Parken | HIGHLIGHT | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T18:43:34Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
136,10,30312,29,VÀO VÀO!!!!!!! Tây Ban Nha 5-3 Croatia | Bàn thắng | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T18:23:19Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
170,10,23809,34,VÀOOOO Siêu phẩm của Morata | Bàn thắng | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T18:17:19Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
256,16,43143,75,VÀOOO 3-3 Nỗ lực tuyệt vời của Croatia | Bàn thắng | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T17:58:00Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
113,11,28796,26,VÀO!!!!!!!!! Croatia 2 - 3 Tây Ban Nha | Bàn thắng | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T17:49:42Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
115,9,31421,42,VÀO!!!!!!!!! Tây Ban Nha 3-1 Croatia | Bàn thắng | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T17:41:53Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
139,10,30466,19,VÀO!!! Tây Ban Nha vượt lên dẫn trước | Bàn thắng | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T17:21:48Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
246,9,47378,24,Sarabia sút bóng cực mạnh ghi bàn gỡ hòa | Bàn thắng | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T16:44:49Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
413,19,57375,97,Món quà từ trên trời của Simon | Bàn thắng | Croatia vs Tây Ban Nha | Euro 2020,Sports,2021-06-28T16:30:53Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'Croatia', 'Tây Ban Nha', 'Croatia vs Tây Ban Nha', 'Tây Ban Nha vs Croatia']"
620,70,139395,23,CROATIA vs TÂY BAN NHA | VÒNG 1/8 | BÌNH LUẬN TRƯỚC TRẬN | EURO 2020,Sports,2021-06-28T15:51:54Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h', 'EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'xem bóng đá', 'Euro 2020', 'Euro 2021', 'xem Euro', 'bóng đá Euro', 'tây ban nha', 'croatia']"
688,33,34482,427,Robot “siêu trí tuệ” dự đoán tuyển Pháp sẽ vô địch EURO 2020,News & Politics,2021-06-28T15:42:58Z,"['EURO 2020', 'EURO 2021', 'Thể thao', 'bóng đá', 'bóng đá EURO 2020', 'bóng đá EURO 2021', 'xem trực tiếp bóng đá', 'xem bóng EURO 2020', 'Xem bóng đá EURO', 'dự đoán tỉ số', 'tỉ lệ cược', 'EURO', 'pháp', 'siêu trí tuệ', 'dự đoán tuyển Pháp sẽ vô địch EURO 2020', 'pháp vô địch EURO 2020', 'dự đoán đội vô địch EURO 2020', 'đội vô địch EURO 2020', 'robot', 'trí tuệ nhân tạo', 'robot dự đoán pháp vô địch EURO 2020']"
194,13,48145,0,"Làm sao để cách ly F1 tại nhà an toàn, hiệu quả? | VTV24",News & Politics,2021-06-28T13:30:56Z,"['tin tức', 'vtv24', 'trung tâm tin tức vtv24', 'VTV Digital', 'tin tức vtv', 'thời sự vtv', 'thời sự vtv24', 'tin tức trong ngày', 'chuyển động 24h']"
