Likes,Dislikes,Views,Comments,Title,Category_id,Date,Tags
10,1,1709,0,VTV News 15h - 02/03/2021 | VTV4,People & Blogs,2021-03-02T09:18:42Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,276,0,Học sinh Hà Nội đi học trở lại từ hôm nay 2/3 | VTV4,People & Blogs,2021-03-02T07:03:48Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
0,0,169,0,Tăng cường chống dịch vùng biên giới | VTV4,People & Blogs,2021-03-02T06:58:04Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,4,9490,0,Bản tin thời sự tiếng Việt - 02/03/2021| VTV4,People & Blogs,2021-03-02T06:52:15Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,387,0,Hoa mận Bắc Hà hút du khách | VTV4,People & Blogs,2021-03-02T06:46:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
0,0,69,0,Phát triển thương hiệu chè từ bản sắc của địa phương | VTV4,People & Blogs,2021-03-02T06:32:14Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,1,796,0,Đôi vợ chồng Canada và hành trình tìm lại sự sống cho con nuôi người Việt | VTV4,People & Blogs,2021-03-02T05:50:26Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
13,1,3462,0,VTV News 8h - 02/03/2021 | VTV4,People & Blogs,2021-03-02T05:21:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,224,0,Программы на русском языке - 01/03/2021 | VTV4,People & Blogs,2021-03-02T04:18:43Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
26,4,17530,0,Bản tin thời sự tiếng Việt 21h - 01/03/2021| VTV4,People & Blogs,2021-03-01T15:12:17Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,2,558,0,今日越南 - 01/03/2021| VTV4,People & Blogs,2021-03-01T13:30:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,585,0,75 năm kỳ Quốc hội đầu tiên | VTV4,People & Blogs,2021-03-01T12:11:37Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,0,455,0,Japanlink - 28/02/21 - Trải nghiệm thiên đường đồ ăn vặt tại Hải Phòng | VTV4,People & Blogs,2021-03-01T12:05:28Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,332,0,Vẻ đẹp hoa mận Bắc Hà | VTV4,People & Blogs,2021-03-01T11:30:08Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,1480,1,Nhà hàng Việt tại Mỹ chống chọi với Covid-19 | VTV4,People & Blogs,2021-03-01T10:30:05Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
18,3,3789,0,VTV News 15h - 01/03/2021| VTV4,People & Blogs,2021-03-01T09:58:55Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,0,1348,1,Jazz steps - Những bước chân đưa nhạc Jazz đi khắp Việt Nam | VTV4,People & Blogs,2021-03-01T09:30:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
85,6,16149,5,Sự hồi sinh kỳ diệu của thai nhi bị bỏ rơi lúc 31 tuần tuổi | VTV4,People & Blogs,2021-03-01T08:56:59Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
19,3,2607,2,Bản tin thời sự tiếng Việt 12h - 01/03/2021| VTV4,People & Blogs,2021-03-01T08:49:28Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,1318,0,Nghị lực sống và hành trình làm vlog của Youtuber Phi Một Chân | VTV4,People & Blogs,2021-03-01T03:26:44Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
21,3,3151,0,Bản tin thời sự tiếng Việt 21h - 28/02/2021| VTV4,People & Blogs,2021-02-28T15:04:54Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
10,0,945,0,Hà Giang tích cực rà phá bom mìn trả lại màu xanh cho đất | VTV4,People & Blogs,2021-02-28T13:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'bom mìn', 'ô nhiễm', 'Hà Giang']"
6,1,309,0,Bí thư chi bộ người Dao tiên phong mở đường qua núi | VTV4,People & Blogs,2021-02-28T12:00:02Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'người Dao', 'mở đường', 'Rặc Rạy', 'Lương Thông', 'Hà Quảng', 'Cao Bằng']"
3,0,340,0,Vĩnh Phúc đẩy mạnh cải thiện môi trường kinh doanh | VTV4,People & Blogs,2021-02-28T11:00:30Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Vĩnh Phúc', 'kinh doanh', 'phát triển', 'hạ tầng', 'kinh tế']"
1,0,879,0,Biên phòng An Giang tăng cường chống nhập cảnh trái phép | VTV4,People & Blogs,2021-02-28T10:00:07Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'biên phòng', 'nhập cảnh', 'trái phép', 'vượt biên', 'covid', 'covid-19']"
0,0,80,0,Hà Nội sẵn sàng cho học sinh trở lại trường | VTV4,People & Blogs,2021-02-28T09:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'đi học', 'covid', 'covid-19', 'hà nội']"
5,0,87,0,Tấm lòng của những bác sĩ với trẻ sơ sinh bị bỏ rơi | VTV4,People & Blogs,2021-02-28T08:00:30Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'trẻ em', 'sơ sinh', 'bác sĩ', 'thầy thuốc', 'hảo tâm', 'tấm lòng']"
5,0,256,0,Bệnh nhân được chữa khỏi COVID-19 cảm ơn các bác sỹ | VTV4,People & Blogs,2021-02-28T07:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'covid-19', 'việt nam', 'bệnh nhân']"
5,1,395,0,Bản tin thời sự tiếng Việt 12h - 28/02/2021 | VTV4,People & Blogs,2021-02-28T06:45:48Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
0,0,97,0,Tháo dỡ các chốt đảm bảo lưu thông hàng hóa | VTV4,People & Blogs,2021-02-28T06:00:12Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Hải Phòng', 'chốt kiểm soát dịch', 'COVID-19', 'vận chuyển', 'vận tải']"
5,0,217,0,Bộ y tế tiếp nhận 20 tỷ đồng phục vụ thử nghiệm lâm sàng vắc xin | VTV4,People & Blogs,2021-02-28T04:15:02Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'COVID-19', 'VINGROUP', 'COVIVAC']"
22,0,4051,2,Bản tin thời sự tiếng Việt 21h - 28/02/2021| VTV4,People & Blogs,2021-02-27T19:21:27Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,0,898,0,VTV News 15h- 27/02/2021| VTV4,People & Blogs,2021-02-27T11:18:02Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
18,2,1457,2,Kế hoạch 13 chuyến bay giải cứu đưa công dân về nước | VTV4,People & Blogs,2021-02-27T08:00:26Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
33,2,3957,4,Hiệu quả vắc-xin Covid-19 do Việt Nam sản xuất | VTV4,People & Blogs,2021-02-27T07:00:05Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
13,1,1474,1,Bản tin thời sự tiếng Việt 12h - 27/02/2021| VTV4,People & Blogs,2021-02-27T06:19:22Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,780,0,"Thử nghiệm giai đoạn 2 vắc-xin Covid-19 do Việt Nam sản xuất với người lớn tuổi, có bệnh nền | VTV4",People & Blogs,2021-02-27T06:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,2,1237,0,Quân chủng Phòng không - Không quân thực hiện thắng lợi ban bay đầu xuân | VTV4,People & Blogs,2021-02-27T04:51:44Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,1,1426,1,VTV News 8h - 27/02/2021| VTV4,People & Blogs,2021-02-27T02:35:40Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,152,0,Программы на русском языке - 26/02/2021| VTV4,People & Blogs,2021-02-27T02:32:46Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,480,0,Le Journal - 27/02/2021| VTV4,People & Blogs,2021-02-27T02:28:48Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
19,0,1709,0,Bản tin thời sự tiếng Việt 21h - 26/02/2021| VTV4,People & Blogs,2021-02-26T15:30:39Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
26,1,2146,0,Nhà hàng Phở Việt ở Washington D.C. | VTV4,People & Blogs,2021-02-26T14:00:04Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
16,0,765,0,今日越南 - 26/02/2021| VTV4,People & Blogs,2021-02-26T13:43:59Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,0,615,0,Không thiếu việc làm trong năm 2021 | VTV4,People & Blogs,2021-02-26T13:00:01Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,2,5515,0,Lễ rằm tháng Giêng trực tuyến | VTV4,People & Blogs,2021-02-26T10:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,0,2190,0,VTV News 15h - 26/02/2021| VTV4,People & Blogs,2021-02-26T09:23:55Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,299,0,Hải Phòng cung cấp thực phẩm cho người dân vùng cách ly | VTV4,People & Blogs,2021-02-26T07:44:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,3,2040,0,Bản tin thời sự tiếng Việt 12h - 26/02/2021| VTV4,People & Blogs,2021-02-26T06:58:55Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,0,1000,0,VTV News 8h - 26/02/2021 | VTV4,People & Blogs,2021-02-26T03:43:56Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
1,0,340,0,Le Journal - 26/02/2021 | VTV4,People & Blogs,2021-02-26T02:51:11Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,0,220,0,Программы на русском языке - 25/02/2021 | VTV4,People & Blogs,2021-02-26T02:20:20Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,0,518,2,"Phân biệt hai từ ""sắp"" và ""sẽ"" qua trải nghiệm vẽ tranh tường| VTV4",People & Blogs,2021-02-25T15:34:26Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
21,2,4039,3,Bản tin thời sự tiếng Việt 21h - 25/02/2021| VTV4,People & Blogs,2021-02-25T15:11:54Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,0,1225,1,今日越南 - 25/02/2021| VTV4,People & Blogs,2021-02-25T13:14:23Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,1,733,0,Ngành dịch vụ thiếu lao động sau Tết | VTV4,People & Blogs,2021-02-25T12:00:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,0,2662,0,Ứng dụng hệ thống cơ sở dữ liệu quốc gia về dân cư | VTV4,People & Blogs,2021-02-25T11:00:16Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,1,770,0,VTV News 15h - 25/02/2021 | VTV4,People & Blogs,2021-02-25T10:35:52Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,399,0,Xây dựng chính phủ điện tử để phục vụ người dân | VTV4,People & Blogs,2021-02-25T10:00:22Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,704,0,Tổ chức tiêu thụ nông sản khoa học | VTV4,People & Blogs,2021-02-25T08:47:37Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,2,1871,2,Bản tin thời sự tiếng Việt 12h - 25/02/2021 | VTV4,People & Blogs,2021-02-25T07:47:08Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,0,1865,0,"Người chơi hệ ""đất sét"" bỏ tiền xây đường hầm độc nhất vô nhị | VTV4",People & Blogs,2021-02-25T06:00:04Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,1572,0,VTV News 8h - 25/02/2021 | VTV4,People & Blogs,2021-02-25T05:00:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
1,0,154,0,"Chính sách ""Giấy thông hành xanh"" của Israel | VTV4",People & Blogs,2021-02-25T05:00:08Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
0,0,383,0,Le Journal - 25/02/2021 | VTV4,People & Blogs,2021-02-25T04:39:59Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,234,0,Программы на русском языке - 24/02/2021 | VTV4,People & Blogs,2021-02-25T04:34:12Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,457,1,Các nguồn vắc-xin ở Việt Nam| VTV4,People & Blogs,2021-02-25T03:50:27Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,2,495,1,今日越南 - 24/02/2021 | VTV4,People & Blogs,2021-02-25T03:42:52Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,0,541,0,Ngộ độc do hút bóng cười | VTV4,People & Blogs,2021-02-25T02:45:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
20,0,4881,0,Bản tin thời sự tiếng Việt 21h - 24/02/2021 | VTV4,People & Blogs,2021-02-24T15:13:13Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,1493,0,"Cuộc sống của người Việt tại Texas, Mỹ sau bão tuyết | VTV4",People & Blogs,2021-02-24T12:00:24Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,2,529,0,"""Lòng tốt dễ lây"" - lan toả sự tử tế trong đại dịch | VTV4",People & Blogs,2021-02-24T11:00:15Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,0,1130,0,VTV News 15h - 24/02/2021 | VTV4,People & Blogs,2021-02-24T10:36:16Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,645,1,Cộng đồng nail Việt thời Covid-19 | VTV4,People & Blogs,2021-02-24T10:00:17Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,0,2772,1,"Cộng đồng người Việt hỗ trợ nhau vượt qua cơn bão tuyết tại Texas, Mỹ | VTV4",People & Blogs,2021-02-24T08:55:00Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,1,3799,0,Bản tin thời sự tiếng Việt 12h - 24/02/2021 | VTV4,People & Blogs,2021-02-24T08:10:05Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
19,0,3021,0,Triển vọng xuất khẩu nông sản trong năm 2021| VTV4,People & Blogs,2021-02-24T06:44:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,328,0,Cách dùng từ “Không” và “Chưa”| VTV4,People & Blogs,2021-02-24T04:56:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,2,1055,0,Japan Link - 21/02/2021| VTV4,People & Blogs,2021-02-24T04:47:55Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,1,1100,0,Culture Mosaic - 19/02/2021| VTV4,People & Blogs,2021-02-24T04:31:44Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,1,1476,0,Thất tinh quyền| VTV4,People & Blogs,2021-02-24T03:50:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,1183,0,Kiều bào đón tết trong dịch Covid| VTV4,People & Blogs,2021-02-24T03:42:38Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,0,1465,0,VTV News 8h - 24/02/2021| VTV4,People & Blogs,2021-02-24T02:50:31Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,443,0,Le Journal - 24/02/2021| VTV4,People & Blogs,2021-02-24T02:25:35Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,299,0,Программы на русском языке - 23/02/2021| VTV4,People & Blogs,2021-02-24T02:24:54Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
15,3,3723,0,Bản tin thời sự tiếng Việt 21h - 23/02/2021| VTV4,People & Blogs,2021-02-23T14:58:44Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
19,1,1051,0,今日越南 - 23/02/2021| VTV4,People & Blogs,2021-02-23T13:10:20Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,0,1394,0,VTV News 15h - 23/02/2021 | VTV4,People & Blogs,2021-02-23T09:39:23Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
20,0,4951,0,Bản tin thời sự tiếng Việt 12h - 23/02/2021| VTV4,People & Blogs,2021-02-23T07:06:01Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,0,404,1,Sáng kiến ngày tôn vinh tiếng Việt | VTV4,People & Blogs,2021-02-23T06:46:50Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,0,1439,0,Người làm thay đổi tư duy dân bản | VTV4,People & Blogs,2021-02-23T05:42:56Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
19,0,1923,0,Dịch vụ Việt ở nước ngoài vượt khó trong đại dịch | VTV4,People & Blogs,2021-02-23T04:24:27Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,1097,0,VTV News 8h - 23/02/2021| VTV4,People & Blogs,2021-02-23T03:43:24Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,699,0,Le Journal - 23/02/2021| VTV4,People & Blogs,2021-02-23T02:57:13Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,0,373,0,Программы на русском языке - 22/02/2021| VTV4,People & Blogs,2021-02-23T02:35:01Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
16,3,2435,0,Bản tin thời sự tiếng Việt 21h - 22/02/2021| VTV4,People & Blogs,2021-02-22T15:07:26Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
13,1,836,1,今日越南 - 22/02/2021| VTV4,People & Blogs,2021-02-22T14:18:23Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,1,1827,0,Làm du lịch từ con trâu | VTV4,People & Blogs,2021-02-22T14:00:10Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,1,952,0,75 năm chân dung Bác Hồ trên tiền giấy Việt Nam | VTV4,People & Blogs,2021-02-22T13:30:02Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
20,0,2404,0,Nhà ăn 0 đồng cho người khó khăn | VTV4,People & Blogs,2021-02-22T12:30:07Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
178,11,39817,7,"Tình hình người Việt Nam tại Texas, Mỹ | VTV4",People & Blogs,2021-02-22T11:30:00Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,276,0,Tuần tra đêm trên biên giới chống dịch | VTV4,People & Blogs,2021-02-22T10:30:02Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,1,221,0,Lớp học tình thương ở đảo Hòn Chuối | VTV4,People & Blogs,2021-02-22T09:18:47Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,1256,0,VTV News 15h - 22/02/2021| VTV4,People & Blogs,2021-02-22T09:04:18Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,1,1333,1,Bản tin thời sự tiếng Việt 12h - 22/02/2021| VTV4,People & Blogs,2021-02-22T06:26:27Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
10,1,1065,0,VTV News 8h - 22/02/2021 | VTV4,People & Blogs,2021-02-22T04:44:05Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
28,3,3556,1,Bản tin thời sự tiếng Việt 21h - 21/02/2021| VTV4,People & Blogs,2021-02-21T14:59:19Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
25,4,2875,2,"Cập nhật tình hình cộng đồng người Việt trong bão tuyết tại Houston, Texas, Mỹ",People & Blogs,2021-02-21T12:12:42Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
20,0,3204,2,Bản tin thời sự tiếng Việt 12h - 21/02/2021,People & Blogs,2021-02-21T06:49:14Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
10,1,1586,0,Thị trường vàng ngày vía Thần Tài | VTV4,People & Blogs,2021-02-21T01:00:02Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,0,2883,2,Những cô gái tải đạn đường Trường Sơn | VTV4,People & Blogs,2021-02-20T21:30:01Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,0,313,0,"Nhóm Psychotramps và dự án ""Vì tụi nhỏ"" - Việc thiện nguyện | VTV4",People & Blogs,2021-02-20T20:30:01Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,1,1625,1,Nông thôn mới - Phố trong làng | VTV4,People & Blogs,2021-02-20T19:30:01Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
10,1,917,0,Câu chuyện cảm động - Bước chân của Khang | VTV4,People & Blogs,2021-02-20T18:25:41Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
13,0,3189,0,Bản tin thời sự tiếng Việt 21h - 20/02/2021 | VTV4,People & Blogs,2021-02-20T15:02:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,0,699,0,Xu hướng dịch vụ cà phê - ăn uống hòa mình với thiên nhiên ở Đà Lạt | VTV4,People & Blogs,2021-02-20T14:00:00Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
416,8,32502,26,Đỗ Mạnh Cường - Ông bố nhiều con nhất Vbiz | VTV4,People & Blogs,2021-02-20T13:00:17Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,1,1340,0,38 người nhập cảnh trái phép bằng đường biển | VTV4,People & Blogs,2021-02-20T11:00:33Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,880,0,VTV News 15h - 20/02/2021 | VTV4,People & Blogs,2021-02-20T10:33:02Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
376,86,242253,45,Việt Nam rút ngắn thời gian thử nghiệm vaccine phòng COVID-19 | VTV4,People & Blogs,2021-02-20T10:02:24Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,1128,0,Phát hiện 14 người nhập cảnh trái phép từ Trung Quốc | VTV4,People & Blogs,2021-02-20T10:00:18Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,0,352,0,Программы на русском языке - 19/02/2021| VTV4,People & Blogs,2021-02-20T09:19:53Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,3127,1,Bản tin thời sự tiếng Việt 12h - 20/02/2021| VTV4,People & Blogs,2021-02-20T09:08:58Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,403,0,Le Journal - 20/02/2021| VTV4,People & Blogs,2021-02-20T08:56:31Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,715,0,VTV News 8h - 20/02/2021| VTV4,People & Blogs,2021-02-20T08:41:55Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,0,2410,1,Bản tin thời sự tiếng Việt 21h - 19/02/2021| VTV4,People & Blogs,2021-02-19T15:27:49Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,741,1,今日越南 - 19/02/2021| VTV4,People & Blogs,2021-02-19T15:11:22Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
83,5,9106,5,Buffet Mì Ly đầu tiên tại Việt Nam? Cùng VTV4 Digital trải nghiệm tận nơi | VTV4,People & Blogs,2021-02-19T14:00:01Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,1,645,0,VTV News 15h - 19/02/2021 | VTV4,People & Blogs,2021-02-19T09:34:54Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
37,1,2899,1,Google số hóa hình ảnh Việt Nam ra thế giới | VTV4,People & Blogs,2021-02-19T09:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
1251,31,121030,33,San sẻ khó khăn của người nước ngoài tại Việt Nam giữa dịch bệnh | VTV4,People & Blogs,2021-02-19T08:00:00Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
16,1,1866,0,Bản tin thời sự tiếng Việt 12h - 19/02/2021 | VTV4,People & Blogs,2021-02-19T07:20:41Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
25,1,3176,1,Gạo Việt tại Pháp | VTV4,People & Blogs,2021-02-19T07:00:01Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,247,0,"Hà Nội tăng tốc truy vết, rà soát người về từ vùng dịch | VTV4",People & Blogs,2021-02-19T06:00:10Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,3,2135,2,Tết sẻ chia của người Việt tại Trung Đông | VTV4,People & Blogs,2021-02-19T05:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,523,0,Tết của đội ngũ y tế trong tâm dịch Hải Dương | VTV4,People & Blogs,2021-02-19T03:43:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,0,1103,1,VTV News 8h - 19/02/2021,People & Blogs,2021-02-19T02:49:13Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,0,274,0,Программы на русском языке - 18/02/2021,People & Blogs,2021-02-19T02:37:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
1,0,317,0,Le Journal - 19/02/2021,People & Blogs,2021-02-19T02:35:51Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
22,0,3893,0,Bản tin thời sự tiếng Việt 21h - 18/02/2021| VTV4,People & Blogs,2021-02-18T14:57:22Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,558,0,今日越南 - 18/02/2021| VTV4,People & Blogs,2021-02-18T14:27:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
13,2,603,0,VTV News 15h - 18/02/2021 | VTV4,People & Blogs,2021-02-18T09:33:40Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
20,0,4493,5,Bản tin thời sự tiếng Việt 12h - 18/02/2021 | VTV4,People & Blogs,2021-02-18T07:40:38Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
35,2,7720,0,Chân dung chủ tịch Hồ Chí Minh trên tiền giấy | VTV4,People & Blogs,2021-02-18T06:10:38Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,106,0,Hà Nội xét nghiệm cho người dân trở về từ vùng dịch | VTV4,People & Blogs,2021-02-18T05:10:16Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
28,0,7808,0,Táo Quân - Rap Táo Quân từ 2007 đỉnh như thế nào? | VTV4,People & Blogs,2021-02-18T04:12:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,1,1909,0,VTV News 8h - 18/02/2021 | VTV4,People & Blogs,2021-02-18T03:31:13Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,237,0,Программы на русском языке - 17/02/2021 | VTV4,People & Blogs,2021-02-18T03:00:57Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,0,292,0,Le Journal - 18/02/2021 | VTV4,People & Blogs,2021-02-18T03:00:22Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
41,4,3066,2,Nhà báo Nhật Bản Takano Isao - Nhân chứng quả cảm trong Chiến tranh biên giới 1979 | VTV4,People & Blogs,2021-02-17T15:42:27Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
13,1,2241,0,Bản tin thời sự tiếng Việt 21h - 17/02/2021| VTV4,People & Blogs,2021-02-17T15:00:27Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,0,982,0,今日越南 - 17/02/2021| VTV4,People & Blogs,2021-02-17T14:56:28Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2051,360,384352,170,Ngày trở về 2021 - Trái tim có nắng | VTV4,People & Blogs,2021-02-17T12:53:52Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,1,581,0,Hà Nội kiểm soát chặt người từ vùng dịch trở lại sau Tết | VTV4,People & Blogs,2021-02-17T10:30:00Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
280,38,65992,8,Gala Tinh hoa võ thuật 2020 “Những người gìn giữ bình yên” | VTV4,People & Blogs,2021-02-17T10:26:28Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
